,[],date_created,date_modified
4133,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4134,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4135,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4136,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4137,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4138,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4139,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4140,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4141,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4142,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4143,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4144,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4145,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4146,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4147,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4148,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4149,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4150,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4151,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4152,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4153,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4154,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4155,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4156,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4157,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4158,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4159,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4160,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4161,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4162,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4163,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4164,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4165,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4166,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4167,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4168,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4169,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4170,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4171,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4172,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4173,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4174,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4175,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4176,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4177,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4178,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4179,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4180,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4181,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4182,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4183,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4184,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4185,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4186,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4187,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4188,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4189,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4190,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4191,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4192,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4193,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4194,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4195,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4196,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4197,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4198,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4199,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4200,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4201,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4202,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4203,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4204,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4205,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4206,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4207,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4208,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4209,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4210,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4211,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4212,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4213,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4214,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4215,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4216,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4217,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4218,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4219,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4220,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4221,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4222,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4223,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4224,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4225,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4226,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4227,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4228,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4229,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4230,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4231,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4232,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4233,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4234,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4235,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4236,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4237,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4238,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4239,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4240,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4241,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4242,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4243,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4244,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4245,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4246,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4247,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4248,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4249,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4250,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4251,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4252,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4253,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4254,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4255,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4256,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4257,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4258,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4259,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4260,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4261,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4262,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4263,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4264,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4265,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4266,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4267,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4268,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4269,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4270,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4271,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4272,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4273,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4274,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4275,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4276,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4277,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4278,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4279,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4280,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4281,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4282,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4283,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4284,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4285,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4286,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4287,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4288,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4289,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4290,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4291,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4292,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4293,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4294,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4295,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4296,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4297,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4298,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4299,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4300,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4301,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4302,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4303,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4304,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4305,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4306,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4307,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4308,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4309,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4310,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4311,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4312,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4313,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
4314,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
4315,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
4316,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
